23,2,307.97,0.0,398.23,111.32,1,1,1.0
23,3,99.72,0.0,215.79999999999998,63.2,1,1,1.0
23,4,427.03,94.81,212.59000000000003,91.80000000000001,1,1,1.0
23,5,17.18,206.95,210.17,146.05,1,1,1.0
24,2,307.92,0.0,398.22999999999996,111.23,1,1,1.0
24,3,99.75,0.0,215.8,63.2,1,1,1.0
24,4,400.73,93.2,197.56999999999994,85.89999999999999,1,1,1.0
24,5,34.35,217.7,226.85,152.5,1,1,1.0
25,2,307.87,0.0,398.24,111.13,1,1,1.0
25,3,99.78,0.0,215.79999999999998,63.2,1,1,1.0
25,4,377.11,90.0,189.53999999999996,82.1,1,1,1.0
25,5,59.04,227.9,240.26000000000002,161.1,1,1,1.0
26,2,307.83,0.0,398.22999999999996,111.04,1,1,1.0
26,3,99.81,0.0,215.8,63.2,1,1,1.0
26,4,353.49,86.8,181.51,78.3,1,1,1.0
26,5,83.74,238.1,253.65999999999997,169.70000000000002,1,1,1.0
27,2,307.78,0.0,398.23,110.95,1,1,1.0
27,3,99.85,0.0,215.79999999999998,63.2,1,1,1.0
27,4,332.56,80.9,176.69,77.75,1,1,1.0
27,5,111.65,251.0,272.42999999999995,184.2,1,1,1.0
28,2,307.73,0.0,398.24,110.85,1,1,1.0
28,3,99.88,0.0,215.8,63.2,1,1,1.0
28,4,311.62,75.0,171.88,77.19999999999999,1,1,1.0
28,5,139.56,263.9,291.19,198.70000000000005,1,1,1.0
29,2,307.69,0.0,398.22999999999996,110.76,1,1,1.0
29,3,99.91,0.0,215.79999999999998,63.2,1,1,1.0
29,4,291.23,73.95,164.87,73.42,1,1,1.0
29,5,176.06,278.4,316.96999999999997,212.65000000000003,1,1,1.0
30,2,307.64,0.0,398.23,110.67,1,1,1.0
30,3,99.94,0.0,215.8,63.2,1,1,1.0
30,4,270.83,72.9,157.87,69.63999999999999,1,1,1.0
30,5,212.56,292.9,342.73999999999995,226.60000000000002,1,1,1.0
30,6,866.19,167.75,59.00999999999999,78.35,1,1,1.0
31,2,307.59,0.0,398.24000000000007,110.57,1,1,1.0
31,3,99.98,0.0,215.79999999999995,63.2,1,1,1.0
31,4,252.58,67.55,154.67,66.94000000000001,1,1,1.0
31,5,256.03,310.6,362.07000000000005,218.55999999999995,1,1,1.0
31,6,818.94,160.77,106.25999999999999,74.07999999999998,1,1,1.0
32,2,307.55,0.0,398.22999999999996,110.48,1,1,1.0
32,3,100.01,0.0,215.8,63.2,1,1,1.0
32,4,234.33,62.2,151.47,64.24,1,1,1.0
32,5,299.5,328.3,381.4,210.53000000000003,1,1,1.0
32,6,771.7,153.8,153.5,69.79999999999998,1,1,1.0
33,2,307.5,0.0,398.23,110.39,1,1,1.0
33,3,100.04,0.0,215.79999999999995,63.2,1,1,1.0
33,4,217.69,59.0,145.01,65.27,1,1,1.0
33,5,354.8,349.2,410.34999999999997,189.63000000000005,1,1,1.0
33,6,730.37,138.25,193.73000000000002,89.1,1,1,1.0
34,2,307.45,0.0,398.24000000000007,110.29,1,1,1.0
34,3,100.07,0.0,215.8,63.2,1,1,1.0
34,4,201.05,55.8,138.55,66.3,1,1,1.0
34,5,410.1,370.1,439.29999999999995,168.73000000000002,1,1,1.0
34,6,689.04,122.7,233.96000000000004,108.39999999999999,1,1,1.0
35,2,307.41,0.0,398.22999999999996,110.2,1,1,1.0
35,3,100.07,0.0,215.8,63.2,1,1,1.0
35,4,185.48,53.12,134.27,66.30000000000001,1,1,1.0
35,5,477.75,395.35,408.69000000000005,143.48000000000002,1,1,1.0
35,6,651.46,115.72,233.9699999999999,108.4,1,1,1.0
36,2,307.36,0.0,398.23,110.11,1,1,1.0
36,3,100.07,0.0,215.8,63.2,1,1,1.0
36,4,169.92,50.43,129.98,66.30000000000001,1,1,1.0
36,5,545.4,420.6,378.07000000000005,118.22000000000003,1,1,1.0
36,6,613.89,108.74,233.96000000000004,108.39999999999999,1,1,1.0
37,2,307.31,0.0,398.23999999999995,110.01,1,1,1.0
37,3,100.07,0.0,215.8,63.2,1,1,1.0
37,4,155.41,50.43,126.78999999999999,61.49,1,1,1.0
37,5,650.6,452.25,272.87,86.57000000000005,1,1,1.0
37,6,579.54,102.82,223.74,100.9,1,1,1.0
38,2,307.27,0.0,398.23,109.92,1,1,1.0
38,3,100.07,0.0,215.8,63.2,1,1,1.0
38,4,140.9,50.43,123.6,56.669999999999995,1,1,1.0
38,5,755.8,483.9,167.67000000000007,54.92000000000007,1,1,1.0
38,6,545.18,96.9,213.5200000000001,93.4,1,1,1.0
39,2,307.22,0.0,398.23,109.83,1,1,1.0
39,3,100.07,0.0,215.8,63.2,1,1,1.0
39,4,128.0,50.43,122.5,56.669999999999995,1,1,1.0
39,5,848.1,518.3,75.37,20.530000000000086,1,1,1.0
39,6,511.91,95.8,204.88999999999993,85.91000000000001,1,1,1.0
40,2,307.17,0.0,398.23999999999995,109.73,1,1,1.0
40,3,100.07,0.0,215.8,63.2,1,1,1.0
40,4,114.04,46.12,122.49999999999999,55.080000000000005,1,1,1.0
40,6,481.85,88.29,197.89999999999998,84.82000000000001,1,1,1.0
41,2,307.13,0.0,398.23,109.64,1,1,1.0
41,3,100.07,0.0,215.8,63.2,1,1,1.0
41,4,100.09,41.8,122.5,53.49000000000001,1,1,1.0
41,6,451.79,80.77,190.91000000000003,83.73,1,1,1.0
42,2,307.08,0.0,398.22999999999996,109.55,1,1,1.0
42,3,100.07,0.0,215.8,63.2,1,1,1.0
42,4,90.43,38.58,114.45999999999998,53.489999999999995,1,1,1.0
42,6,426.02,75.94,184.48000000000002,80.50999999999999,1,1,1.0
43,2,307.03,0.0,398.24,109.45,1,1,1.0
43,3,100.07,0.0,215.8,63.2,1,1,1.0
43,4,80.76,35.36,106.43999999999998,53.489999999999995,1,1,1.0
43,6,400.26,71.1,178.03999999999996,77.30000000000001,1,1,1.0
44,2,307.03,0.0,398.24,109.45,1,1,1.0
44,3,100.07,0.0,215.8,63.2,1,1,1.0
44,4,65.74,33.21,106.42999999999999,53.49,1,1,1.0
44,6,373.42,66.81,171.57999999999998,77.28999999999999,1,1,1.0
45,2,307.03,0.0,398.24,109.45,1,1,1.0
45,3,100.07,0.0,215.8,63.2,1,1,1.0
45,4,56.61,32.14,104.83,53.489999999999995,1,1,1.0
45,6,349.8,62.5,164.59999999999997,75.16,1,1,1.0
46,2,307.03,0.0,398.24,109.45,1,1,1.0
46,3,100.07,0.0,215.8,63.2,1,1,1.0
46,4,47.49,31.06,103.20999999999998,53.5,1,1,1.0
46,6,326.18,58.2,157.62,73.02,1,1,1.0
47,2,307.03,0.0,398.24,109.45,1,1,1.0
47,3,100.07,0.0,215.8,63.2,1,1,1.0
47,4,36.75,27.84,99.44999999999999,53.5,1,1,1.0
47,6,306.86,54.44,150.08999999999997,73.02,1,1,1.0
48,2,307.03,0.0,398.24,109.45,1,1,1.0
48,3,100.07,0.0,215.8,63.2,1,1,1.0
48,4,26.01,24.62,95.69,53.489999999999995,1,1,1.0
48,6,287.54,50.68,142.56,73.02000000000001,1,1,1.0
49,2,307.03,0.0,398.24,109.45,1,1,1.0
49,3,100.07,0.0,215.8,63.2,1,1,1.0
49,4,16.35,24.09,95.69,53.489999999999995,1,1,1.0
49,6,266.6,49.09,142.57,70.86,1,1,1.0
50,2,307.03,0.0,398.24,109.45,1,1,1.0
50,3,100.07,0.0,215.8,63.2,1,1,1.0
50,4,6.69,23.55,95.69,53.49000000000001,1,1,1.0
50,6,245.67,47.5,142.56000000000003,68.69,1,1,1.0
51,2,307.03,0.0,398.24,109.45,1,1,1.0
51,3,100.07,0.0,215.8,63.2,1,1,1.0
51,4,3.47,21.4,95.69,53.49,1,1,1.0
51,6,229.03,44.3,137.73999999999998,66.52,1,1,1.0
52,2,307.03,0.0,398.24,109.45,1,1,1.0
52,3,100.07,0.0,215.8,63.2,1,1,1.0
52,4,0.25,19.26,95.69,53.489999999999995,1,1,1.0
52,6,212.39,41.1,132.91000000000003,64.35,1,1,1.0
53,2,307.03,0.0,398.24,109.45,1,1,1.0
53,3,100.07,0.0,215.8,63.2,1,1,1.0
53,4,0.25,19.26,77.97,50.80999999999999,1,1,1.0
53,6,196.29,39.49,127.56000000000003,64.35,1,1,1.0
54,2,307.03,0.0,398.24,109.45,1,1,1.0
54,3,100.07,0.0,215.8,63.2,1,1,1.0
54,4,0.25,19.26,60.25,48.14,1,1,1.0
54,6,180.2,37.88,122.19999999999999,64.35,1,1,1.0
55,2,307.03,0.0,398.24,109.45,1,1,1.0
55,3,100.07,0.0,215.8,63.2,1,1,1.0
55,4,0.25,19.26,49.0,44.94,1,1,1.0
55,6,167.85,35.73,116.29999999999998,64.36000000000001,1,1,1.0
56,2,307.03,0.0,398.24,109.45,1,1,1.0
56,3,100.07,0.0,215.8,63.2,1,1,1.0
56,4,0.25,19.26,37.75,41.739999999999995,1,1,1.0
56,6,155.51,33.58,110.38999999999999,64.36,1,1,1.0
57,2,307.03,0.0,398.24,109.45,1,1,1.0
57,3,100.07,0.0,215.8,63.2,1,1,1.0
57,4,0.25,19.26,30.75,39.03999999999999,1,1,1.0
57,6,141.55,31.97,110.38999999999999,64.36,1,1,1.0
58,2,307.03,0.0,398.24,109.45,1,1,1.0
58,3,100.07,0.0,215.8,63.2,1,1,1.0
58,4,0.25,19.26,23.75,36.34,1,1,1.0
58,6,127.6,30.36,110.39000000000001,64.36,1,1,1.0
59,2,307.03,0.0,398.24,109.45,1,1,1.0
59,3,100.07,0.0,215.8,63.2,1,1,1.0
59,4,0.25,19.26,16.75,36.34,1,1,1.0
59,6,113.64,29.83,110.39,62.21000000000001,1,1,1.0
60,2,307.03,0.0,398.24,109.45,1,1,1.0
60,3,100.07,0.0,215.8,63.2,1,1,1.0
60,4,0.25,19.26,9.75,36.34,1,1,1.0
60,6,99.69,29.3,110.39000000000001,60.05,1,1,1.0
